edad,veces,esc,comuna,n_men5c,n_men15c,tiempo,pub,sex,c_pareja,dependency,sk_occ,ing_hog,vehiculo,numper_n,score1
47,5,8,13114,1,0,5,0,0,1,4,3,3.0748329,1,4,3.725142
26,5,18,13123,0,0,20,1,1,0,3,1,1.146667,0,1,1.3182778
64,5,17,13114,0,0,15,0,0,1,1,1,12.649999,1,4,1.0840516
27,5,22,13401,0,0,30,0,0,0,3,1,2.2124989,1,3,3.3156059
38,5,17,13125,0,0,40,1,0,1,3,2,1.0325,0,2,1.867684
33,4,16,13401,0,0,120,1,1,0,3,1,1.883333,0,3,3.2521546
37,5,12,13126,0,0,60,1,1,0,4,4,1.61,0,3,1.0840516
48,3,17,13120,0,0,45,1,0,0,3,1,2.0041671,0,1,1.412634
29,6,12,13119,0,0,120,1,1,1,3,2,.90282601,0,2,4.2418499
41,5,12,13113,0,1,60,0,1,0,3,2,1.474167,0,2,2.4023294
61,6,12,13201,0,0,20,0,0,1,3,4,1.1,1,4,1.5278777
28,3,16,13115,0,0,90,1,1,0,2,2,1.6,1,4,1.0840516
45,6,15,13110,0,0,30,1,0,0,3,2,1.235,0,2,1.0840516
59,6,8,13501,0,0,30,0,0,1,3,4,1.226667,1,3,1.0840516
35,6,10,13116,1,2,10,1,1,1,3,4,1.369681,0,4,1.6951157
50,6,8,13105,0,0,105,1,1,0,4,2,.90974998,0,1,1.5605761
51,5,19,13110,0,0,30,0,1,1,3,1,2.4108341,1,3,2.1180544
43,6,12,13201,0,0,60,1,0,0,3,4,.90499997,0,2,2.6312251
56,5,8,13202,0,0,15,0,0,1,3,4,2.6035831,1,3,1.0840516
49,16,14,13120,0,1,30,0,1,1,3,1,2.168,1,2,2.2315543
58,2,10,13111,0,0,60,0,0,0,1,3,.040833,0,1,2.0737469
44,5,12,13129,0,1,70,1,1,0,3,2,1.6639169,0,2,2.3160453
37,5,15,13119,0,1,20,0,1,1,3,1,2.419167,1,2,4.3362064
48,3,17,13109,0,2,15,0,0,1,3,1,4.247333,1,2,1.7049811
60,6,12,13119,0,1,150,1,0,1,2,3,1.007318,0,4,1.8757561
30,5,18,13132,0,0,30,0,1,1,3,1,5.59375,1,2,1.3182778
47,5,16,13301,0,1,60,0,0,1,3,1,2.4183331,1,2,1.9701124
70,4,12,13127,0,0,120,1,0,0,3,2,1.743917,0,2,1.7867303
26,5,17,13123,0,0,30,0,1,1,3,1,2.9380419,0,2,1.9620403
59,5,12,13108,0,0,60,0,0,1,3,2,1.0425,0,2,4.0531373
50,5,12,13126,0,0,60,1,1,0,2,4,1,0,3,2.1681032
63,5,11,13111,0,0,15,0,0,1,3,2,1.978,1,2,3.2249391
35,6,16,13118,1,0,30,0,0,1,3,2,.82999998,1,2,1.1784078
55,2,12,13119,0,0,10,0,1,0,2,2,.91666698,0,3,4.0076237
21,5,15,13119,0,0,15,0,0,1,3,1,1.04,1,2,1.412634
30,7,17,13110,0,0,3,0,1,1,3,2,1.1905,0,2,4.3362064
35,7,12,13111,0,1,25,0,1,0,3,2,.77499998,1,3,4.3362064
44,5,12,13108,1,2,30,0,0,1,3,2,.80000001,1,5,1.6630045
44,5,22,13110,0,0,90,0,0,1,1,1,3.0999999,1,3,1.7278141
19,5,12,13201,0,0,30,0,0,0,2,2,1.71,0,4,1.8087678
29,7,17,13101,0,0,50,0,0,0,3,2,1.37,0,4,1.0840516
54,5,10,13112,1,1,90,0,1,0,4,4,.62765199,1,3,2.9771578
53,5,8,13603,0,1,55,0,0,1,3,3,1.5,1,3,1.0840516
32,6,12,13401,0,0,30,1,1,0,3,2,1.45,1,4,1.3182778
39,5,12,13125,0,0,25,1,1,0,3,2,1.199778,0,5,1.0840516
73,5,12,13120,0,0,6,0,1,0,3,2,1.1058609,1,2,2.5650322
20,5,12,13201,0,3,5,0,0,0,3,4,.30000001,0,4,3.0634422
44,3,11,13126,0,1,10,0,1,1,2,2,1.0779999,1,3,2.3160453
26,5,15,13123,0,0,20,1,1,1,3,1,4.5,0,2,1.3992316
40,5,11,13125,0,0,60,0,0,1,3,2,3.1099999,1,3,1.0840516
35,5,12,13201,0,1,40,1,0,1,3,2,1.6799999,0,3,1.5525041
57,3,18,13122,0,1,60,0,0,1,2,1,4.5541668,1,5,2.4104013
56,6,10,13402,0,0,40,1,1,0,3,4,1.048,0,3,2.1600311
23,3,12,13124,1,0,10,1,1,1,1,2,.78600502,1,5,2.330806
54,6,12,13105,0,0,30,0,0,0,3,4,1.687722,1,2,1.3182778
62,5,12,13128,0,0,45,1,1,1,3,1,1.3,1,2,1.8810865
20,6,12,13103,0,0,15,0,0,1,2,2,.96888202,1,4,2.6848109
43,5,17,13130,1,0,45,1,1,1,3,1,.96574998,1,2,1.0840516
32,2,13,13114,0,1,10,0,1,0,3,2,2.49,0,3,2.28514
26,5,12,13119,0,0,60,1,0,0,3,2,1.273333,1,3,1.0840516
55,5,12,13119,0,2,60,1,0,1,3,1,3.6863329,1,4,2.221689
57,5,9,13604,0,1,30,0,0,1,3,4,1.2898999,0,4,2.6637712
55,5,17,13122,0,0,10,0,0,1,2,1,4.04,1,4,2.2124107
22,4,12,13401,0,0,90,0,0,0,3,2,.5,1,2,3.1577983
33,6,14,13201,0,0,20,0,0,0,3,3,1.27,0,2,1.0840516
60,5,16,13114,0,0,45,0,0,1,2,2,6.4749999,1,3,1.3182778
45,6,15,13504,0,0,15,0,0,0,1,3,1.063,1,2,1.0840516
42,5,12,13302,0,1,75,1,1,0,3,2,1.674403,1,2,4.0531373
41,6,16,13110,0,0,50,0,0,0,3,4,1.3049999,1,1,3.89238
35,1,17,13113,1,0,30,0,1,1,4,2,.75333297,1,2,1.0840516
50,6,12,13111,0,0,90,1,0,0,3,2,.64248103,0,2,2.2579243
53,3,11,13113,0,0,60,0,0,0,2,3,.68000001,1,2,1.1784078
39,5,16,13127,0,0,40,1,0,0,3,1,1.380772,0,1,2.4787481
65,5,10,13111,0,0,15,0,1,1,2,4,1.612735,1,3,3.2521546
39,5,12,13119,0,0,40,1,0,0,3,4,.900226,0,3,2.3294477
45,5,17,13132,0,2,30,0,0,1,3,1,17.299999,1,3,1.0840516
50,6,12,13106,0,0,25,1,1,0,3,4,.90000403,0,2,2.6637712
34,3,17,13123,1,0,10,0,1,1,1,1,5.3916659,1,2,1.0840516
37,5,17,13123,0,0,12,1,1,1,3,1,10.967333,1,2,1.7278141
46,5,17,13114,0,0,45,0,1,1,3,1,3.75,1,2,1.0840516
51,5,8,13119,0,0,120,1,1,0,4,4,2.472501,0,5,3.0541639
39,5,15,13401,0,1,40,1,1,1,3,1,2.692333,0,4,1.1784078
15,1,10,13110,2,0,60,1,0,0,2,4,1.288084,0,5,2.182864
37,3,16,13120,1,0,30,1,1,1,1,1,7.3343329,1,2,1.0840516
44,3,17,13113,0,0,25,0,1,1,3,1,6.763,1,2,1.0840516
26,5,13,13110,0,0,90,1,0,0,3,4,2.039999,0,4,1.0840516
31,5,14,13132,1,0,30,0,0,1,2,2,3.7,1,2,1.0840516
59,6,14,13101,0,0,50,1,0,0,3,2,.79474998,0,1,2.9562705
61,4,11,13129,0,0,20,1,1,0,3,2,1.266834,0,2,1.7492887
33,6,18,13126,0,0,90,1,1,1,3,1,3.5,0,2,2.8654513
39,5,17,13201,0,0,75,1,0,0,3,1,1.433333,1,2,1.7412165
72,5,7,13118,0,0,20,0,0,0,2,4,1.882,1,4,2.28514
27,5,12,13129,0,1,60,0,1,0,3,3,2.5284171,1,3,3.7379575
56,3,6,13503,0,0,10,0,1,0,4,4,1.564393,1,3,1.0840516
44,7,12,13501,0,1,10,0,0,1,3,1,1.810833,1,3,1.3182778
22,5,15,13115,0,0,45,1,1,0,3,4,8.8458328,1,4,1.0840516
26,6,12,13503,0,1,30,0,0,0,3,4,1.45,1,4,1.0840516
54,5,14,13101,0,0,5,0,1,1,4,2,4.0716672,1,3,3.7152767
24,3,16,13103,0,0,90,1,1,0,3,2,1.767,1,4,3.2521546
57,5,8,13131,0,0,20,0,0,1,2,3,.33000001,0,3,1.3799356
47,5,9,13501,0,1,3,0,1,1,2,2,.556611,1,2,4.2418499
73,5,12,13112,0,1,5,0,0,0,2,2,1.080652,0,2,2.1681032
30,6,12,13127,1,1,45,1,1,1,3,2,.89999998,0,2,2.4604502
45,5,17,13122,0,0,5,0,1,0,3,1,1.45,1,2,1.0840516
35,10,12,13120,0,1,100,1,0,0,3,3,1.313713,0,4,2.2543874
33,5,12,13121,0,0,30,1,0,0,3,4,.73000002,0,4,2.3160453
32,3,12,13302,1,0,15,1,1,0,3,4,.64377898,0,1,1.0840516
54,5,12,13201,0,0,120,1,0,1,3,4,1.068333,0,2,3.3112233
48,5,12,13401,0,1,30,0,1,0,4,4,1.52,0,3,2.2772202
60,5,17,13123,0,0,30,0,1,1,3,1,4.9949999,1,3,1.7412165
30,5,17,13120,0,0,20,0,1,0,3,1,2.8099999,1,3,2.7675581
56,5,6,13126,0,0,60,1,1,1,4,4,.87,0,2,1.867684
25,5,17,13115,0,0,30,0,0,0,3,1,15.03,1,5,1.0840516
70,5,11,13119,0,0,60,1,0,1,3,2,1.593333,0,2,1.5605761
55,5,12,13119,0,0,60,1,1,1,3,2,3.271666,1,4,2.7675581
69,4,6,13602,0,0,120,1,0,1,2,2,.59061098,0,2,3.0017843
34,2,16,13122,0,1,40,1,0,1,3,1,1.9587851,1,2,4.1474938
31,5,12,13125,0,0,60,1,0,0,3,4,.60250002,0,1,2.1681032
31,6,19,13101,0,1,15,0,1,0,3,2,1,0,2,1.7278141
24,4,15,13201,0,0,45,1,1,1,3,1,1.010667,0,2,1.3671204
59,6,12,13125,0,0,40,0,0,1,3,3,1.068,0,3,1.6334578
47,3,19,13132,0,2,10,0,1,0,3,1,3.4333329,1,1,1.0840516
49,5,16,13114,0,0,30,1,0,1,3,1,8.3745012,1,3,1.7278141
63,5,8,13401,0,0,30,0,1,0,2,2,.37,0,1,3.1577983
57,6,7,13111,0,0,120,1,0,1,3,4,1.1,0,6,2.3160453
38,6,12,13104,0,1,20,0,0,1,2,2,.821087,1,4,3.2212496
52,5,7,13110,0,0,75,1,1,0,3,3,.46000001,0,2,1.0840516
58,4,8,13112,0,0,120,0,0,1,3,4,2.25,1,5,2.1681032
60,5,6,13126,0,0,60,1,0,1,3,3,2.7,1,5,2.1407351
58,5,12,13401,0,0,60,1,1,1,3,4,.78833401,0,3,3.2521546
37,6,13,13119,0,1,30,1,1,0,3,2,2.5722499,0,5,2.2624593
25,5,16,13115,0,0,10,0,1,0,3,1,2.842037,0,5,1.0840516
19,6,12,13124,0,0,90,1,1,0,3,4,1.831666,0,5,1.0840516
35,5,12,13108,0,1,60,1,1,0,3,2,.72399998,0,2,2.6637712
21,5,12,13130,1,2,15,1,0,0,3,4,2.5759809,1,7,1.9701124
38,5,13,13129,0,0,60,1,1,1,3,2,2.231333,0,4,2.2043386
23,5,12,13501,0,0,15,0,0,0,2,2,1.29,1,2,1.6106248
57,6,12,13302,0,1,20,0,0,1,2,2,.80000001,0,4,1.0840516
49,5,15,13110,0,1,20,0,0,1,2,1,1.15,1,3,3.0634422
22,3,16,13101,0,0,90,1,1,0,3,2,.46666601,0,1,4.1882644
39,5,12,13129,0,0,90,0,0,0,2,1,.213333,0,3,2.6003201
26,5,21,13119,0,0,30,1,0,0,3,2,.97125,1,2,2.4430997
28,5,16,13106,0,1,40,1,1,0,3,1,.75641698,0,1,2.8426185
36,5,14,13605,0,2,10,0,0,1,3,4,1.255736,1,5,1.1784078
45,5,15,13103,0,1,60,1,1,1,3,1,2.30475,1,3,3.1577983
52,6,14,13129,0,0,30,1,1,0,3,2,2.1680839,1,4,1.4207062
29,4,14,13124,0,0,30,0,0,0,2,4,2.8599999,0,4,2.1681032
28,6,15,13403,0,0,25,0,0,0,3,1,2.0358031,1,2,1.6106248
24,6,8,13111,0,0,45,1,0,0,2,4,1.1,0,2,3.1577983
48,5,12,13110,0,0,90,1,0,1,3,2,.95689303,0,3,1.8529232
61,2,8,13503,0,1,90,1,0,1,2,3,2.64625,1,2,3.2212496
58,6,7,13501,0,0,10,0,0,1,3,3,.69142097,1,2,1.0840516
58,5,15,13114,0,0,5,0,1,1,3,1,3.379667,1,4,1.3182778
59,5,8,13603,0,1,30,0,1,1,3,2,4.1500001,1,5,1.0840516
36,5,13,13119,1,0,30,0,0,1,3,2,3.3301661,1,2,3.3112233
74,5,2,13502,1,1,15,0,0,1,3,3,5.8350902,1,8,2.28514
52,5,17,13105,0,0,60,0,0,0,3,1,.80252802,1,2,2.6946764
58,5,12,13203,0,0,90,0,0,1,2,3,.228084,1,2,1.3763986
39,5,17,13113,0,0,40,0,0,1,3,1,2.25,1,2,1.7004461
35,2,17,13605,0,1,120,1,1,0,3,1,2.2249999,0,2,2.2043386
43,6,12,13301,0,0,120,1,1,0,3,4,1.130416,0,3,4.3362064
41,3,21,13132,0,0,30,0,0,0,3,1,4.5500002,1,1,1.0840516
42,6,5,13105,0,1,10,0,0,1,3,4,1.241993,1,4,3.1577983
34,5,15,13129,0,2,60,1,1,1,3,2,1.385,1,3,2.0236981
50,5,8,13201,0,2,60,1,1,1,3,4,1.608686,0,6,1.0840516
32,6,17,13101,1,0,30,0,0,1,2,1,5.085,1,2,2.6003201
49,5,16,13118,0,0,80,0,0,0,2,3,5.6399999,1,3,2.0335636
34,4,19,13123,0,2,40,0,1,1,3,1,6,1,2,1.5525041
60,5,18,13114,0,0,10,1,0,1,1,1,10.3,1,5,2.5467343
59,5,12,13105,0,0,120,1,0,1,3,4,.90080303,0,3,2.3160453
60,5,17,13110,0,0,45,0,0,1,3,1,1.76,1,2,1.3799356
64,5,7,13117,0,1,40,1,1,1,4,2,1.211475,0,3,4.0403223
68,7,11,13117,0,0,45,0,0,1,3,4,2.8299999,1,3,2.5002227
35,5,14,13201,1,0,80,0,0,1,3,1,3.703568,1,2,1.4207062
29,5,17,13114,0,0,15,0,0,0,3,1,3.386667,1,1,1.0840516
70,2,12,13115,0,1,60,1,1,0,4,4,7.1999998,1,3,1.3182778
53,4,12,13122,0,1,90,1,1,0,2,4,.783333,0,2,2.330806
52,5,8,13108,0,0,45,1,1,0,2,4,.56,0,3,1.0840516
48,5,12,13104,0,0,40,1,0,0,3,3,1.22,0,6,1.1784078
16,2,11,13503,0,1,5,0,1,0,3,2,2.4952531,0,3,2.1600311
61,5,12,13201,0,0,90,1,0,1,3,2,1.9539731,1,4,1.0840516
25,5,17,13124,0,0,105,1,1,0,3,1,1.95,0,3,1.7813998
56,5,16,13127,0,0,40,0,1,0,3,1,4.1515012,1,4,2.6182575
36,5,21,13120,0,0,25,1,0,0,3,1,3.4633329,1,2,1.9620403
47,3,7,13102,0,0,25,1,1,0,2,2,1.063333,1,3,1.8483882
60,2,12,13106,0,0,60,1,1,0,2,1,.69599998,0,2,2.3079731
64,3,8,13119,0,0,120,1,1,0,4,4,.49474999,0,1,1.9346724
23,5,12,13604,0,0,30,1,0,0,3,3,.58600003,1,2,1.4935879
43,6,12,13125,0,0,20,0,1,1,3,4,1.12,0,2,1.5525041
42,5,20,13122,0,1,5,0,1,1,3,1,1.314167,1,2,3.3465109
57,5,12,13102,0,0,60,1,0,1,3,1,1.405221,0,4,1.0840516
50,3,12,13118,0,0,10,0,1,0,4,4,.991808,0,2,3.1532633
19,1,12,13122,0,0,15,0,1,0,2,2,4.04,1,4,2.2124107
26,5,16,13117,0,1,120,1,0,1,3,1,2.2051671,0,4,2.9209828
29,5,12,13201,0,0,60,0,0,0,3,3,1.2075,1,4,3.4227774
35,5,17,13124,0,3,90,1,0,1,3,1,3.1270001,1,4,1.0840516
79,3,12,13122,1,1,60,1,1,0,2,4,2.995362,1,4,1.7813998
36,5,17,13301,0,2,10,0,0,1,3,1,2.196666,1,2,3.2521546
53,6,8,13401,0,0,60,1,0,1,2,3,.99333298,0,3,3.5445015
29,1,17,13114,0,0,110,0,1,0,3,1,3.1952679,1,4,2.0737469
32,5,12,13127,1,1,30,1,0,1,3,3,2.3026919,0,5,1.0840516
38,6,16,13102,0,1,30,0,0,1,2,1,.89999998,1,2,1.7492887
51,5,13,13117,0,2,80,1,0,1,3,4,.97950202,1,3,2.0201612
44,3,17,13120,0,0,30,1,0,0,3,1,4,1,1,1.0840516
40,5,12,13125,0,0,50,1,1,1,3,3,2.158833,0,5,3.7572532
47,5,16,13201,0,0,120,1,1,1,2,4,1.268333,1,2,1.9346724
25,6,16,13106,0,0,30,0,0,0,2,4,.89999998,0,2,1.4662199
19,5,13,13129,0,0,30,1,1,0,3,4,.399721,0,3,2.3522806
55,5,8,13202,0,0,10,0,0,1,4,4,1.551159,1,3,1.3182778
55,5,6,13201,1,2,90,1,1,1,4,4,2.875334,1,4,4.1474938
31,5,20,13114,0,0,35,1,0,0,3,1,8.2883329,1,3,1.6334578
21,5,10,13119,0,0,120,0,0,1,3,2,1.0599999,0,2,2.0737469
27,6,11,13107,0,1,30,0,0,1,3,2,1.21,0,3,1.7278141
53,3,8,13110,0,1,90,1,1,0,4,4,.454166,0,2,3.2113843
46,5,15,13601,0,3,120,0,0,1,3,1,1.217357,1,2,2.6410906
30,5,6,13115,0,0,60,0,0,0,3,4,.94999999,0,2,3.1577983
73,5,3,13404,0,0,30,0,0,1,3,2,1.168111,0,2,4.3362064
22,5,12,13115,1,1,60,1,1,0,3,2,1.040826,0,4,1.2319936
25,6,12,13116,0,0,60,1,0,0,3,4,1.8,0,4,2.4023294
58,5,12,13112,0,0,90,1,1,0,4,4,1.52,0,2,2.0826144
42,6,8,13604,1,2,5,0,0,1,3,4,.574449,1,2,1.0840516
34,6,12,13107,0,0,40,1,0,0,3,1,1.897,0,4,2.9598076
20,3,14,13101,0,0,10,0,0,0,3,2,1.385861,0,4,4.3362064
42,6,12,13103,0,0,45,1,0,1,3,4,1.565679,0,3,1.9293419
48,7,12,13403,0,0,5,0,0,0,2,2,1.831439,1,3,1.4662199
38,5,12,13101,0,0,30,1,1,0,4,4,.56999999,0,1,1.0840516
71,5,6,13103,0,0,10,0,0,0,2,3,.68275398,0,1,3.7058463
44,5,8,13124,0,0,20,0,0,1,3,3,.5,0,4,3.0634422
32,6,12,13604,1,1,60,1,0,1,3,4,2.398417,1,2,1.6415299
20,6,14,13504,0,0,90,1,0,0,3,2,1.6,1,4,1.6334578
39,6,12,13122,1,0,45,1,0,1,3,3,.56999999,1,2,2.1600311
27,6,10,13126,0,0,90,1,0,0,3,2,1.198333,0,2,1.9258047
37,5,16,13115,1,2,90,1,1,1,3,1,2.1021099,1,2,1.9346724
22,5,12,13124,0,0,30,0,1,0,3,4,1.209583,0,3,3.2521546
60,6,6,13116,0,0,30,1,1,0,3,4,1.153834,0,2,2.4559152
62,5,10,13119,0,0,70,1,0,0,3,2,.85799998,0,2,1.7813998
39,2,17,13119,0,1,40,1,1,1,1,1,3.2,1,2,2.1681032
53,5,15,13110,1,0,60,1,1,0,3,1,2.3499999,1,3,1.6334578
67,5,9,13402,0,0,30,1,0,1,3,4,2.5429161,1,4,1.7049811
41,5,12,13125,0,1,60,1,0,1,3,2,1.116307,0,2,2.1909361
26,4,12,13122,0,0,75,1,0,0,3,4,.966667,0,4,2.6637712
48,5,13,13501,0,0,20,0,0,1,3,3,.86504197,0,4,4.2418499
28,5,12,13110,0,0,15,1,0,0,3,3,1.25225,0,2,2.2498524
49,5,15,13124,0,0,45,0,0,1,3,2,2.01,1,5,1.7049811
50,5,12,13401,0,0,30,0,0,1,3,1,1.793571,1,3,1.8757561
46,2,12,13501,0,0,25,0,0,1,2,1,6.5072498,1,4,1.0840516
37,5,12,13129,0,0,30,0,1,0,3,1,.88481599,1,1,4.1474938
37,5,11,13101,0,0,90,1,0,1,3,4,1.130183,0,2,3.3022034
28,3,12,13401,0,1,20,0,1,0,2,2,1.550617,0,4,3.0634422
26,5,9,13404,0,0,30,0,0,0,2,4,.89891702,0,4,2.6003201
64,5,12,13101,0,0,30,0,0,1,2,4,1.98,1,3,2.0965798
28,5,13,13122,1,1,30,1,1,1,3,2,.95817,1,4,2.7890327
46,5,11,13115,0,0,30,1,1,0,2,4,1.14,0,3,4.1882644
45,4,12,13110,0,0,120,0,0,1,2,4,1.3150001,1,3,2.2798097
52,5,11,13127,0,2,30,1,1,1,1,3,1.46,1,2,1.9065089
27,2,17,13115,0,0,30,0,1,0,3,1,2.7349999,1,2,1.0840516
58,3,10,13102,0,0,5,0,1,0,2,4,1.665522,0,4,3.1075974
27,5,12,13105,0,1,15,0,1,0,3,2,.65239298,0,1,2.3160453
37,5,17,13605,0,0,25,0,1,1,3,1,2.46,1,2,1.5471736
46,6,15,13119,0,0,30,1,0,1,2,2,1.1,0,2,4.0403223
27,5,17,13128,2,0,120,1,0,1,3,1,1.681935,0,4,3.1577983
31,5,10,13111,0,1,120,1,0,0,3,4,.44999999,0,1,1.5278777
60,5,8,13119,0,0,150,0,0,1,3,3,.81999999,0,2,1.0840516
52,2,4,13402,0,0,30,0,0,0,2,3,.56586099,0,2,1.0840516
31,3,15,13402,1,1,30,1,1,0,3,1,2.6439171,0,6,2.3160453
44,6,13,13120,0,5,30,0,0,1,3,4,6.0971251,1,7,1.3182778
53,5,12,13201,0,0,120,1,0,1,3,4,1.27,1,2,1.7278141
48,6,7,13127,0,0,60,1,0,0,3,3,.95192099,0,4,1.8757561
54,6,9,13119,2,0,20,1,1,0,3,2,1.8567539,1,6,4.3362064
33,5,15,13111,1,1,105,0,1,1,3,2,2.832499,1,3,2.1099823
39,4,9,13102,0,1,30,0,1,1,2,2,.68569702,1,3,4.1474938
64,5,9,13119,0,0,90,1,0,1,3,3,1.36075,1,2,2.9155002
36,6,14,13106,0,0,10,0,0,1,3,4,1.0389169,0,2,1.9258047
33,3,12,13602,0,1,5,0,1,1,4,4,.885575,0,2,3.7379575
26,5,17,13118,0,0,60,1,1,0,3,1,7.916667,1,5,1.6334578
54,6,12,13604,0,1,35,0,0,1,3,2,1.511785,1,4,1.0840516
41,5,15,13119,0,0,30,1,1,0,3,4,1.193074,0,4,2.6312251
54,6,8,13112,1,1,10,0,0,1,2,2,1.257589,0,4,3.0634422
47,5,20,13113,0,1,20,0,1,1,3,1,3.4000001,1,3,1.0840516
27,4,12,13119,0,1,60,1,1,0,3,2,1.22,1,3,1.0840516
35,2,15,13602,1,0,10,0,0,1,2,2,1.718333,1,2,1.0840516
64,5,8,13110,0,0,80,1,1,0,3,4,1.48,0,2,4.1474938
37,5,12,13119,0,1,45,1,0,1,3,4,1.032284,0,2,2.1019104
24,1,16,13601,0,0,60,1,0,0,2,1,2.4888611,1,4,1.7867303
54,6,10,13122,0,0,60,1,1,1,3,4,1.25,0,3,3.2976685
36,5,19,13120,0,1,40,0,0,1,3,1,7.1491661,1,2,2.0236981
31,5,3,13125,2,0,60,1,1,1,3,4,1.807305,0,4,1.1784078
34,5,17,13109,2,0,60,0,1,1,3,1,2.8499999,1,2,2.483283
55,6,12,13102,0,0,30,1,0,1,3,4,2.881053,1,3,2.3160453
28,5,16,13126,0,1,45,1,1,0,3,2,.75999999,1,2,2.4604502
60,6,12,13119,0,0,90,1,0,1,3,2,1.465416,1,2,1.3263499
41,6,12,13112,1,3,40,1,0,1,3,2,.80000001,0,3,2.7129743
58,6,9,13122,0,1,30,1,0,1,3,4,2.4508359,1,3,1.7412165
24,5,15,13107,2,0,90,0,0,1,3,3,3.1689999,1,10,3.2521546
38,5,12,13501,0,1,60,0,0,1,2,3,.75,0,3,1.2319936
65,5,10,13111,0,0,40,0,0,1,3,4,2.183167,1,2,4.1474938
59,5,13,13201,0,0,30,0,1,0,3,1,.69499999,1,2,1.6106248
36,5,11,13125,1,0,40,0,0,1,3,4,1.183,0,2,2.1019104
33,6,14,13108,0,0,60,1,0,0,3,1,1.26557,0,3,3.2521546
28,5,12,13106,0,1,60,1,0,1,3,3,2.477726,0,5,1.6334578
33,5,12,13103,0,0,90,1,1,1,3,4,1.083177,0,2,3.0634422
64,3,9,13201,0,0,15,0,1,0,2,2,.853333,1,3,2.8619142
45,5,18,13115,0,3,20,0,0,1,3,1,16.780416,1,3,1.0840516
39,3,16,13101,0,0,60,1,1,0,3,1,.73166698,0,1,1.3182778
24,5,12,13124,0,1,30,0,1,0,3,2,.94014698,0,4,3.1760964
36,6,12,13108,0,2,60,1,1,0,3,2,.68933302,0,1,1.3182778
34,5,17,13130,0,0,40,1,0,1,3,1,5.8466659,1,2,1.0840516
68,7,2,13108,0,0,5,0,0,0,2,2,1.52,1,3,2.2043386
57,5,12,13105,0,0,15,0,1,1,3,2,1.4,1,2,2.1681032
50,2,12,13118,0,0,30,0,0,1,2,4,3.2,1,4,2.4966855
28,3,17,13601,0,0,60,0,1,0,3,2,3.6199999,1,5,2.8524837
48,6,10,13112,0,0,120,1,0,1,3,3,1.2,1,3,2.8654513
40,5,12,13401,1,0,90,1,1,0,3,2,.98816198,0,4,4.1474938
51,5,19,13132,0,0,15,0,1,1,3,1,5.1833329,1,4,1.0840516
52,5,13,13107,0,0,60,1,1,0,3,1,1.636584,1,2,3.2212496
17,6,12,13101,2,0,60,1,0,0,3,4,1.98,0,4,3.1676638
46,5,19,13114,0,1,40,1,0,1,3,1,3,0,2,1.0840516
55,6,8,13402,0,0,30,0,0,1,3,4,1.71,0,4,1.6415299
51,2,18,13114,0,1,17,0,1,1,3,1,11.34,1,4,1.3182778
36,5,12,13104,0,0,30,1,0,1,2,3,.80000001,0,2,4.3362064
32,10,17,13130,0,0,15,0,1,1,3,1,4.1525002,0,2,2.0644686
48,5,15,13110,0,0,15,0,1,1,3,1,4.5163341,1,4,2.2579243
61,2,16,13203,0,0,5,0,1,0,2,2,1.698667,0,4,1.6334578
48,5,12,13112,0,0,60,1,1,0,3,2,2.6800001,1,4,1.8028744
25,5,12,13119,0,0,120,1,0,0,3,1,.95890898,0,3,2.1681032
40,5,16,13125,0,1,5,0,1,0,3,1,1.454167,1,1,1.789472
56,6,12,13128,0,1,30,1,0,0,3,4,.94099998,0,6,2.954325
50,5,12,13604,0,0,10,0,0,1,3,4,1.7811691,1,3,2.5502715
59,5,17,13119,0,0,15,1,1,0,3,1,2.4549999,0,2,2.5002227
54,7,12,13106,0,0,5,0,1,1,2,2,1.603917,1,2,2.8426185
33,5,12,13605,1,2,20,1,1,1,3,2,1.4663351,1,3,1.3992316
43,5,18,13110,0,2,90,0,0,1,3,1,6.1350002,1,2,1.8891586
31,5,17,13401,0,0,90,1,0,1,3,1,4.169333,0,2,1.5605761
41,2,16,13112,0,1,90,0,0,1,3,1,3.0756669,1,3,2.5329211
25,5,14,13127,1,2,15,1,1,1,3,2,2.3733339,1,4,2.1019104
58,6,13,13101,0,0,15,0,0,1,3,3,1.0237499,0,3,4.3362064
44,5,16,13110,0,1,50,1,0,1,3,2,1.7,1,2,1.6334578
31,5,11,13112,0,2,120,1,0,0,2,3,.95999998,1,7,3.9051952
31,5,17,13301,0,0,30,0,1,0,3,1,1.65,0,1,2.1681032
46,1,17,13109,0,1,90,1,0,1,3,1,1.199999,1,3,3.4227774
59,3,8,13401,0,0,15,0,1,0,2,2,.41999999,0,1,3.2521546
38,5,20,13114,0,0,90,1,0,1,3,1,1.9125,0,2,1.9620403
31,5,18,13110,0,0,20,0,0,0,3,1,1.261667,0,1,1.6334578
64,5,14,13119,0,0,60,0,0,1,3,1,1.3664171,1,3,1.2319936
32,7,12,13501,1,1,15,0,1,1,3,4,1.6613179,1,2,1.0840516
25,5,17,13122,0,0,60,0,0,0,3,4,.97808403,0,2,1.6106248
24,4,12,13101,0,0,60,1,0,0,3,2,1.88,0,5,3.1904967
24,5,12,13105,0,1,90,1,0,0,3,3,1.241993,1,4,3.1577983
25,6,12,13110,0,1,60,1,0,0,3,4,1.084865,1,3,3.5445015
